title,author,tags
"The United States brags about its political system, but the President says one thing during the election, something else when he takes office, something else at midterm and something else when he leaves.",Deng Xiaoping,"Political, Election, Something"
There is no gambling like politics.,Benjamin Disraeli,"Gambling, Like"
He too serves a certain purpose who only stands and cheers.,Henry Adams,"Purpose, Cheers, Only"
"Conservatism has had from its inception vigorously positive, intellectually rigorous agenda and thinking. That agenda should have in my three pillars: strengthen the economy, strengthen our security, and strengthen our families.",Mitt Romney,"Positive, Thinking, Security"
A war for a great principle ennobles a nation.,Albert Pike,"War, Great, Nation"
"Free speech is not to be regulated like diseased cattle and impure butter. The audience that hissed yesterday may applaud today, even for the same performance.",William O. Douglas,"Today, Yesterday, Free"
"Confronted with the choice, the American people would choose the policeman's truncheon over the anarchist's bomb.",Spiro T. Agnew,"People, Choice, American"
"The only security men can have for their political liberty, consists in keeping their money in their own pockets.",Lysander Spooner,"Money, Men, Political"
"The Vice-Presidency is sort of like the last cookie on the plate. Everybody insists he won't take it, but somebody always does.",Bill Vaughan,"Always, Last, Take"
Every politician should have been born an orphan and remain a bachelor.,Lady Bird Johnson,"Politician, Born, Orphan"
"When we have a Deputy Prime Minister who tells people not to drive cars but has two Jags himself, and where the Minister who tells people not to have two homes turns out to have nine himself no wonder the public believe politicians are hypocrites.",William Hague,"Believe, Drive, People"
I paid too heavy a price for perestroika.,Mikhail Gorbachev,"Price, Heavy, Paid"
I have no ambition to govern men; it is a painful and thankless office.,Thomas Jefferson,"Men, Ambition, Painful"
There can be no wise politics without thought beforehand.,Annie Besant,"Wise, Without, Thought"
"The beef industry has contributed to more American deaths than all the wars of this century, all natural disasters, and all automobile accidents combined.",Neal Barnard,"Accidents, American, Natural Disasters"
"If you don't like the President, it costs you 90 bucks to fly to Washington to picket. If you don't like the governor, it costs you 60 bucks to fly to Albany to picket. If you don't like me - 90 cents.",Ed Koch,"Fly, Me, Like"
"I've been to war, and it's not easy to kill. It's bloody and messy and totally horrifying, and the consequences are serious.",Oliver Stone,"War, Easy, Serious"
