title,author,tags
"You can never go wrong with a pair of jeans, a cool tailored shirt, and a nice jacket. You can dress it up with a more stylish jacket or a bracelet, watch, or necklace. It's simple, but it's cool. That's my opinion.",Julian Edelman,"Dress, Simple, Shirt"
My key to dealing with stress is simple: just stay cool and stay focused.,Ashton Eaton,"Simple, Stress, Stay Focused"
"There aren't many things that are universally cool, and it's cool not to litter. I'd never do it.",Matthew McConaughey,"Never, Things, Litter"
"My main focus is to always try to be myself first, and then, hey, if I wear a cool jacket, that's a bonus.",John Krasinski,"Myself, Always, Focus"
"I just like hanging out with my friends, honestly. I mean, as long as I'm in good company and with cool people, and we're just hanging out and having a good time, that's usually what I like to do.",Sam Darnold,"Good, Time, Long"
"The truth is - I found myself doing these huge action-adventure movies, and um, and which are cool man. And I really love doing them. And thankfully I haven't had too much dialogue, because if I had I would have really made a mess of it. You know what I mean?",Orlando Bloom,"Love, Truth, Movies"
There are people who try to judge. I'm cool with that. I don't care what nobody say - the only thing that can defeat hate is love.,Young M.A,"Love, Hate, Care"
"To be yourself is truly a revolutionary act, and I think more and more people should try it, because it's gotten me a pretty cool life.",Lena Waithe,"Life, Yourself, Me"
"Dressing in an androgynous way, mixing up the masculine and feminine, blurring those boundaries - I'm cool with that. No one should ever be limited by stereotypes of gender, just as no one should ever be limited by stereotypes of race.",Marley Dias,"Stereotypes, Way, Gender"
"I'm so stupid because I refuse to think that I'm getting older. I get up in the morning, and it's like, 'La, la, la, I'm so pretty.' I still mingle with a lot with young people. I even go to college campuses to talk to them because I know how they think. They don't think I'm boring, either. They think I'm cool, but I want them to think I'm hot!",Charo,"Morning, Stupid, Getting Older"
"My style is pretty clean, classic, and elegant, with some elements to make it a little funkier. If you see me on a normal day, I'm usually in a T-shirt and jeans, maybe with some cool sneakers, but I'm pretty basic.",John Legend,"Day, T-Shirt, Me"
"Technology is cool, but you've got to use it as opposed to letting it use you.",Prince,"Technology, Use, Got"
"Sometimes it's okay to give yourself a pat on the back and say, 'That was cool. That made me feel good.'",Sebastian Stan,"Good, Yourself, Me"
"I can have an accent and not have an accent, so it's really cool. I can play with it. I can be very Sofia Vergara, too, so it's really cool.",Eiza Gonzalez,"I Can, Play, Accent"
"The cool thing about being famous is traveling. I have always wanted to travel across seas, like to Canada and stuff.",Britney Spears,"Travel, Famous, Always"
"I'm not against being beautiful or sexy or anything, but I have this 'cool' image that I want to keep.",CL,"Beautiful, Sexy, Keep"
"I really like women who get emotional about babies and puppies. I've met some incredibly cool women who are tough, but the woman you marry should have a really soft side.",Chris Evans,"Women, Woman, Tough"
"Oh, my God, this amazing cool breeze is coming through my window and the sun is shining. I'm happy.",Liv Tyler,"God, Amazing, Window"
"Cell phones, mobile e-mail, and all the other cool and slick gadgets can cause massive losses in our creative output and overall productivity.",Robin S. Sharma,"Technology, Gadgets, Cell Phones"
"I think it's cool to be smart, and I think it's sexy to be smart.",Stacey Farber,"Sexy, Smart, Think"
"I just claim to do what I do, which is to sing old songs and try to make them cool.",Chloe Kohanski,"Old Songs, Try, Old"
