title,author,tags
Poverty breeds lack of self-reliance.,Daniel De Leon,"Poverty, Self-Reliance, Lack"
"Many folks think they aren't good at earning money, when what they don't know is how to use it.",Frank A. Clark,"Good, Know, Use"
Don't judge me. I made a lot of money.,Samantha Bee,"Me, Judge Me, Judge"
Recession is when a neighbor loses his job. Depression is when you lose yours.,Ronald Reagan,"Lose, Depression, Neighbor"
Poverty makes you sad as well as wise.,Bertolt Brecht,"Sad, Wise, Poverty"
There's just one thing I can't figure out. My income tax!,Nat King Cole,"Tax, Income Tax, One Thing"
The substitute for knowledge is money.,Gordon Bethune,"Knowledge, Substitute"
Ben Franklin may have discovered electricity- but it is the man who invented the meter who made the money.,Earl Warren,"Man, Electricity, May"
I've made all my money on my own without my family and I work very hard.,Paris Hilton,"Work, Family, Own"
"I've looked after my money. As I started working around my third birthday, my first check went straight to the bank.",Samantha Barks,"Birthday, First, Bank"
The most efficient labor-saving device is still money.,Franklin P. Jones,"Still, Most, Device"
"I think that focusing on the money, on the business, is not enough.",Sergei Bubka,"Business, Enough, Think"
So you think that money is the root of all evil. Have you ever asked what is the root of all money?,Ayn Rand,"Evil, Think, Ever"
"After a certain point, money is meaningless. It ceases to be the goal. The game is what counts.",Aristotle Onassis,"Game, Meaningless, Point"
The foundation of a financial fresh start actually has nothing to do with money or specific financial dos and don'ts.,Suze Orman,"Foundation, Start, Nothing"
It is more rewarding to watch money change the world than watch it accumulate.,Gloria Steinem,"Change, World, Change The World"
I'd rather lose my own money than someone else's.,Dean Kamen,"Lose, Own, My Own"
Many good qualities are not sufficient to balance a single want - the want of money.,Johann Georg Zimmermann,"Good, Balance, Want"
"Let us not be satisfied with just giving money. Money is not enough, money can be got, but they need your hearts to love them. So, spread your love everywhere you go.",Mother Teresa,"Love, Your, Enough"
I don't think business news is just for old white men with money.,Neil Cavuto,"Business, Men, News"
Money is the barometer of a society's virtue.,Ayn Rand,"Society, Virtue, Barometer"
Business is other people's money.,Delphine de Girardin,"Business, People, Other"
Simply by not owning three medium-sized castles in Tuscany I have saved enough money in the last forty years on insurance premiums alone to buy a medium-sized castle in Tuscany.,Ludwig Mies van der Rohe,"Alone, Enough, Castle"
"It is usually people in the money business, finance, and international trade that are really rich.",Robin Leach,"Business, Finance, Rich"
"As long as I can make lots of money in other businesses, I'll continue to subsidize my own work.",Francis Ford Coppola,"Work, Long, Own"
Neither a borrower nor a lender be.,William Shakespeare,"Neither, Lender, Nor"
"Liking money like I like it, is nothing less than mysticism. Money is a glory.",Salvador Dali,"Nothing, Glory, Like"
Money just draws flies.,Mahalia Jackson,"Just, Flies, Draws"
Very few people can afford to be poor.,George Bernard Shaw,"Poor, People, Few"
