title,author,tags
Doubt is the incentive to truth and inquiry leads the way.,Hosea Ballou,"Way, Doubt, Incentive"
The absurd is the essential concept and the first truth.,Albert Camus,"First, Absurd, Essential"
Cynicism is an unpleasant way of saying the truth.,Lillian Hellman,"Way, Saying, Cynicism"
"The great enemy of the truth is very often not the lie, deliberate, contrived and dishonest, but the myth, persistent, persuasive and unrealistic.",John F. Kennedy,"Great, Lie, Enemy"
"My mother taught me that when you stand in the truth and someone tells a lie about you, don't fight it.",Whitney Houston,"Fight, Lie, Me"
"If I'd written all the truth I knew for the past ten years, about 600 people - including me - would be rotting in prison cells from Rio to Seattle today. Absolute truth is a very rare and dangerous commodity in the context of professional journalism.",Hunter S. Thompson,"Today, Journalism, Past"
Any truth is better than indefinite doubt.,Arthur Conan Doyle,"Better, Doubt, Truth Is"
It's no wonder that truth is stranger than fiction. Fiction has to make sense.,Mark Twain,"Stranger, Wonder, Make"
The truth of the matter is that you always know the right thing to do. The hard part is doing it.,Robert H. Schuller,"Always, The Right Thing, Doing"
"Truth is beautiful, without doubt; but so are lies.",Ralph Waldo Emerson,"Beautiful, Doubt, Truth Is"
"There are only two mistakes one can make along the road to truth; not going all the way, and not starting.",Buddha,"Road, Way, Mistakes"
Learn what is true in order to do what is right.,Thomas Huxley,"True, Right, Order"
"Truth can be stated in a thousand different ways, yet each one can be true.",Swami Vivekananda,"True, Be True, Different"
"I am bound to tell what I am told, but not in every case to believe it.",Herodotus,"Believe, I Am, Tell"
The earth is supported by the power of truth; it is the power of truth that makes the sun shine and the winds blow; indeed all things rest upon truth.,Chanakya,"Power, Sun, Rest"
"All credibility, all good conscience, all evidence of truth come only from the senses.",Friedrich Nietzsche,"Good, Conscience, Only"
Whatever satisfies the soul is truth.,Walt Whitman,"Soul, Whatever, Satisfies"
Half a truth is often a great lie.,Benjamin Franklin,"Great, Lie, Half"
The pursuit of truth will set you free; even if you never catch up with it.,Clarence Darrow,"Free, Will, Never"
"Fear is not in the habit of speaking truth; when perfect sincerity is expected, perfect freedom must be allowed; nor has anyone who is apt to be angry when he hears the truth any cause to wonder that he does not hear it.",Tacitus,"Freedom, Fear, Angry"
Light is the symbol of truth.,James Russell Lowell,"Light, Symbol"
Truth is not only violated by falsehood; it may be equally outraged by silence.,Henri Frederic Amiel,"Silence, May, Truth Is"
A taste for truth at any cost is a passion which spares nothing.,Albert Camus,"Passion, Nothing, Taste"
"Truth is tough. It will not break, like a bubble, at a touch; nay, you may kick it about all day like a football, and it will be round and full at evening.","Oliver Wendell Holmes, Sr.","Football, Day, Evening"
"We all know that Art is not truth. Art is a lie that makes us realize the truth, at least the truth that is given to us to understand.",Pablo Picasso,"Art, Lie, Know"
Whatever has happened in my quest for innovation has been part of my quest for immaculate reality.,George Lucas,"Reality, Innovation, Whatever"
"Sure I think it is healthy to speak the truth, and be who you are, and be proud of that.",Nathan Lane,"Proud, Speak, Think"
