title,author,tags
"To act on the belief that we possess the knowledge and the power which enable us to shape the processes of society entirely to our liking, knowledge which in fact we do not possess, is likely to make us do much harm.",Friedrich August von Hayek,"Knowledge, Power, Belief"
"The function of the press in society is to inform, but its role in society is to make money.",A. J. Liebling,"Money, Make, Role"
Society has always to demand a little more from human beings than it will get in practice.,George Orwell,"Always, Practice, Will"
Princes and governments are far more dangerous than other elements within society.,Niccolo Machiavelli,"Dangerous, Far, More"
"Well first of all, tell me, is there some society you know of that doesn't run on greed? You think Russia doesn't run on greed? You think China doesn't run on greed? What is greed?",Milton Friedman,"Greed, Me, Know"
"The society based on production is only productive, not creative.",Albert Camus,"Only, Based, Production"
"The key to organizing an alternative society is to organize people around what they can do, and more importantly, what they want to do.",Abbie Hoffman,"People, Key, Organizing"
What can you say about a society that says that God is dead and Elvis is alive?,Irv Kupcinet,"God, Alive, Dead"
"Good-looking individuals are treated better than homely ones in virtually every social situation, from dating to trial by jury.",Martha Beck,"Dating, Better, Situation"
It is good for society to have this introspection.,Jacques Verges,"Good, Introspection"
"Do not ghettoize society by putting people into legal categories of gender, race, ethnicity, language, or other such characteristics.",Preston Manning,"Legal, Language, Gender"
"Society is one vast conspiracy for carving one into the kind of statue likes, and then placing it in the most convenient niche it has.",Randolph Bourne,"Conspiracy, Statue, Carving"
It is incontestable and deplorable that Negroes have committed crimes; but they are derivative crimes. They are born of the greater crimes of the white society.,"Martin Luther King, Jr.","White, Born, Greater"
Exclusiveness in a garden is a mistake as great as it is in society.,Alfred Austin,"Great, Mistake, Garden"
Society is based on the assumption that everyone is alike and no one is alive.,Hugh Kingsmill,"Alive, Everyone, Based"
"Normal social behavior requires that we be able to recognize identities in spite of change. Unless we can do so, there can be no human society as we know it.",Kenneth L. Pike,"Change, Behavior, Know"
"Our society is not a community, but merely a collection of isolated family units.",Valerie Solanas,"Family, Community, Collection"
Today the world changes so quickly that in growing up we take leave not just of youth but of the world we were young in.,Peter Medawar,"Today, Youth, World"
