title,author,tags
"All major religious traditions carry basically the same message, that is love, compassion and forgiveness the important thing is they should be part of our daily lives.",Dalai Lama,"Love, Daily, Compassion"
I shall be an autocrat: that's my trade. And the good Lord will forgive me: that's his.,Catherine the Great,"Good, Me, Will"
Knowing that you are completely forgiven destroys the power of sin in your life.,Joseph Prince,"Life, Power, Your"
"Sins cannot be undone, only forgiven.",Igor Stravinsky,"Cannot, Only, Undone"
Genuine forgiveness does not deny anger but faces it head-on.,Alice Miller,"Anger, Genuine, Faces"
"You can't forgive without loving. And I don't mean sentimentality. I don't mean mush. I mean having enough courage to stand up and say, 'I forgive. I'm finished with it.'",Maya Angelou,"Courage, Stand, Stand Up"
I think it is important that we rebuild an atmosphere of forgiveness and civility in every aspect of our lives.,T. D. Jakes,"Important, Atmosphere, Rebuild"
"In the Bible it says they asked Jesus how many times you should forgive, and he said 70 times 7. Well, I want you all to know that I'm keeping a chart.",Hillary Clinton,"Bible, Know, Well"
Forgotten is forgiven.,F. Scott Fitzgerald,"Forgotten, Forgiven"
"As we know, forgiveness of oneself is the hardest of all the forgivenesses.",Joan Baez,"Know, Hardest, Oneself"
"If there are occasions when my grape turned into a raisin and my joy bell lost its resonance, please forgive me. Charge it to my head and not to my heart.",Jesse Jackson,"Heart, Joy, Me"
It is very east to forgive others their mistakes; it takes more grit and gumption to forgive them for having witnessed your own.,Jessamyn West,"Your, Mistakes, Own"
We are not forgiven because we are good. We are forgiven because Christ bore our sins.,Joseph Prince,"Good, Because, Forgiven"
Forgiveness is like faith. You have to keep reviving it.,Mason Cooley,"Faith, Keep, Like"
"Forgiveness is the giving, and so the receiving, of life.",George MacDonald,"Life, Giving, Receiving"
"Inner peace can be reached only when we practice forgiveness. Forgiveness is letting go of the past, and is therefore the means for correcting our misperceptions.",Gerald Jampolsky,"Peace, Past, Practice"
"Forgiveness is an act of the will, and the will can function regardless of the temperature of the heart.",Corrie Ten Boom,"Heart, Will, Act"
Beware of the man who does not return your blow: he neither forgives you nor allows you to forgive yourself.,George Bernard Shaw,"Man, Your, Yourself"
"God's forgiveness allows us to be honest with ourselves. We recognize our imperfections, admit our failures, and plead to God for clemency.",Jonathan Sacks,"God, Us, Imperfections"
"We often forgive those who bore us, but we cannot forgive those whom we bore.",Francois de La Rochefoucauld,"Us, Cannot, Who"
When you are happy you can forgive a great deal.,Princess Diana,"Great, Happy, Deal"
"Forgiveness is the answer to the child's dream of a miracle by which what is broken is made whole again, what is soiled is made clean again.",Dag Hammarskjold,"Broken, Clean, Dream"
Forgiveness is a funny thing. It warms the heart and cools the sting.,William Arthur Ward,"Funny, Heart, Sting"
Forgive those who have hurt you.,Les Brown,"Hurt, Who, Those"
Can you really forgive if you can't forget?,Sarah Jessica Parker,"Forget, Really, Forgive"
Forgiveness is not to give the other person peace. Forgiveness is for you. Take that opportunity.,Mackenzie Phillips,"Peace, Opportunity, Person"
Forgiveness means letting go of the past.,Gerald Jampolsky,"Past, Go, Letting Go"
"Forgiveness is important in families, especially when there are so many secrets that need to be healed - for the most part, every family's got them.",Tyler Perry,"Family, Important, Secrets"
How unhappy is he who cannot forgive himself.,Publilius Syrus,"Unhappy, Cannot, Who"
I think we learn the most from imperfect relationships - things like forgiveness and compassion.,Andrea Thompson,"Compassion, Things, Think"
"To understand is to forgive, even oneself.",Alexander Chase,"Understand, Even, Oneself"
God forgives those who invent what they need.,Lillian Hellman,"God, Need, Who"
"The remedy for life's broken pieces is not classes, workshops or books. Don't try to heal the broken pieces. Just forgive.",Iyanla Vanzant,"Life, Try, Broken"
The ineffable joy of forgiving and being forgiven forms an ecstasy that might well arouse the envy of the gods.,Elbert Hubbard,"Joy, Envy, Well"
"Forgive, son; men are men; they needs must err.",Euripides,"Men, Son, Must"
Reversing your treatment of the man you have wronged is better than asking his forgiveness.,Elbert Hubbard,"Man, Your, Better"
What is forgiven is usually well remembered.,Louis Dudek,"Remembered, Well, Forgiven"
"And you know, when you've experienced grace and you feel like you've been forgiven, you're a lot more forgiving of other people. You're a lot more gracious to others.",Rick Warren,"Grace, Know, Feel"
"Forgiveness really is so misunderstood, as well as the power it can release in an individual.",Jennifer O'Neill,"Power, Misunderstood, Well"
"I like second chances. I've given people second chances. You have fall-outs with friends, and forgiveness is a great thing to have. It's not easy to forgive. I definitely don't forget, but I do forgive.",Odette Annable,"Great, People, Easy"
"My desire is to be a forgiving, non-judgmental person.",Janine Turner,"Person, Desire, Forgiving"
"If I owe Smith ten dollars and God forgives me, that doesn't pay Smith.",Robert Green Ingersoll,"God, Me, Pay"
"To confer dignity, forgive. To express contempt, forget.",Mason Cooley,"Dignity, Forget, Contempt"
"Love is an act of endless forgiveness, a tender look which becomes a habit.",Peter Ustinov,"Love, Love Is, Look"
"There is no love without forgiveness, and there is no forgiveness without love.",Bryant H. McGill,"Love, Relationship, No Love"
"Confront the dark parts of yourself, and work to banish them with illumination and forgiveness. Your willingness to wrestle with your demons will cause your angels to sing.",August Wilson,"Work, Your, Yourself"
"I believe in Jesus Christ as my Lord and savior. I believe that Jesus died for my sins, and rose again, and that's my belief. I still don't know what 'Christian' means. I'm a follower of Christ, but I keep making a whole bunch of mistakes. And I thank God for forgiveness.",Sherri Shepherd,"God, Thank God, Believe"
"I was born into a Christian family and brought up in a Lutheran church. My faith has been the center point of my life, really, since I was a child, but at 16 years of age, I fully surrendered my life over to Christ. At that point, as a teenager, I began to grasp the concept of Christ's true love and forgiveness.",Michele Bachmann,"Life, Love, Faith"
"It is never too late to strengthen the foundation of faith. There is always time. With faith in the Savior, you can repent and plead for forgiveness. There is someone you can forgive. There is someone you can thank. There is someone you can serve and lift. You can do it wherever you are and however alone and deserted you may feel.",Henry B. Eyring,"Faith, Alone, Time"
I believe forgiveness is the best form of love in any relationship. It takes a strong person to say they're sorry and an even stronger person to forgive.,Yolanda Hadid,"Love, Best, Relationship"
The heart of a mother is a deep abyss at the bottom of which you will always find forgiveness.,Honore de Balzac,"Mom, Always, Heart"
"There would be no need for love if perfection were possible. Love arises from our imperfection, from our being different and always in need of the forgiveness, encouragement and that missing half of ourselves that we are searching for, as the Greek myth tells us, in order to complete ourselves.",Eugene Kennedy,"Love, Always, Perfection"
Without forgiveness life is governed by... an endless cycle of resentment and retaliation.,Roberto Assagioli,"Life, Resentment, Endless"
"Hate is self-destructive. If you hate somebody, you're not hurting the person you hate. You're hurting yourself. And that's a healing. Actually, it's a real healing, forgiveness.",Louis Zamperini,"Hate, Yourself, Person"
"Just knowing you don't have the answers is a recipe for humility, openness, acceptance, forgiveness, and an eagerness to learn - and those are all good things.",Dick Van Dyke,"Good, Humility, Acceptance"
"Once people are not here physically, the spiritual remains. We still connect, we can communicate, we can give and receive love and forgiveness. There is love after someone dies.",Sandra Cisneros,"Love, Spiritual, People"
"The assurance of Heaven is never given to the person. And that's why at the core of the Christian faith is the grace of God. If there's one word I would grab from all of that, it's forgiveness - that you can be forgiven. I can be forgiven, and it is of the grace of God. But once you understand that, I think the ramifications are worldwide.",Ravi Zacharias,"Faith, God, Grace"
"Our lack of forgiveness makes us hate, and our lack of compassion makes us hard-hearted. Pride in our hearts makes us resentful and keeps our memory in a constant whirlwind of passion and self-pity.",Mother Angelica,"Hate, Passion, Pride"
"Prejudice is sinful. All blood flows red. And the most harmful and foolish kind of prejudice is prejudice against yourself. Every woman is your sister, and every woman needs her sisters. So try to give other women the courtesy of your compassion, respect, and forgiveness. Love yourself despite - and because of - your flaws.",Jewell Parker Rhodes,"Love, Women, Respect"
"If only I wasn't an atheist, I could get away with anything. You'd just ask for forgiveness and then you'd be forgiven. It sounds much better than having to live with guilt.",Keira Knightley,"Better, Atheist, Guilt"
"The Gospel offers forgiveness for the past, new life for the present, and hope for the future.",John Sentamu,"Life, Future, Hope"
I think the first step is to understand that forgiveness does not exonerate the perpetrator. Forgiveness liberates the victim. It's a gift you give yourself.,T. D. Jakes,"Step, Yourself, Gift"
"Without forgiveness, there's no future.",Desmond Tutu,"Future, Without, No Future"
"You have to work on forgiveness and love, and that includes your own self.",Brian Welch,"Love, Work, Your"
"Look at the things you've done and ask for forgiveness. After clearing out that wreckage from the past, you can move forward, in a way, to keep your finger on the pulse.",Molly Bloom,"Done, Your, Past"
"I did a lot of things that I regretted and I certainly paid for my mistakes. You have to go and ask for forgiveness and it wasn't until I really started doing good and doing right, by other people as well as myself, that I really started to feel that guilt go away. So I don't have a problem going to sleep at night.",Mark Wahlberg,"Good, Myself, Sleep"
"I have sinned against You, my Lord, and I would ask that your precious blood would wash and cleanse every stain until it is in the seas of God's forgiveness.",Jimmy Swaggart,"God, Your, Precious"
"To understand somebody else as a human being, I think, is about as close to real forgiveness as one can get.",David Small,"Understand, Real, Human"
I pray for forgiveness. For help and guidance. To be a better person. For the health of my family. For the world to be a better place.,Tyson Fury,"Health, Family, World"
"I think forgiveness is overrated, personally, because some things people do are unforgivable.",Charlamagne tha God,"People, Things, Think"
"Forgiveness isn't just the absence of anger. I think it's also the presence of self-love, when you actually begin to value yourself.",Tara Westover,"Anger, Value, Yourself"
"Your heart has to be prepared ahead of time through faith and prayer and grace and mercy and love and forgiveness so you can keep your heart open in hell, when hell happens.",Richard Rohr,"Love, Faith, Time"
"It seems to me like Mother Nature's mercy and forgiveness have run dry, as we ceaselessly abuse her and take her for granted in order for us to continue our addiction to using fossil fuels. I've gotta say, I don't blame her. Not one bit.",Gloria Reuben,"Nature, Environmental, Me"
"You can't legislate into existence an act of forgiveness and a true confession; those are mysteries of the human heart, and they occur between one individual and another individual, not a panel of judges sitting asking questions, trying to test your truth.",Athol Fugard,"Truth, Heart, Your"
"Each life is unique. But for all, repentance will surely include passing through the portal of humble prayer. Our Father in Heaven can allow us to feel fully the conviction of our sins. He knows the depths of our remorse. He can then direct what we must do to qualify for forgiveness.",Henry B. Eyring,"Life, Prayer, Humble"
"Soon I realized that if beauty equalled forgiveness, I was never going to be forgiven.",Kevyn Aucoin,"Beauty, Never, Going"
"Forgiveness is a way of opening up the doors again and moving forward, whether it's a personal life or a national life.",Hillary Clinton,"Life, Moving Forward, Way"
"When you make a mistake and the devil comes and tells you 'You're no good,' you don't have to take on the guilt and condemnation he wants to put on you. No! You can immediately confess your mistake to God, thank Him for forgiving you and cleansing you with the blood of Jesus, and move forward in the victory of His grace and forgiveness.",Joyce Meyer,"God, Good, Your"
"God makes it really clear that society and civilization is really held together by the glue of families... When a man and a woman come together and say 'I do,' they are committing for a lifetime to love each other and to model what love is and what forgiveness is and what joy is to their kids.",Kirk Cameron,"Love, God, Society"
"In order to have understanding, you need forgiveness, compassion, and empathy.",Rooney Mara,"Empathy, Compassion, Understanding"
"Sin penetrates to the heart, darkens and hardens it until it extinguishes the light of belief. Each sin has a path that leads to unbelief. Unless that sin is swiftly obliterated by seeking God's forgiveness, it grows from a worm into a snake that gnaws at the heart.",Said Nursi,"God, Heart, Light"
