title,author,tags
"In spite of the opinions of certain narrow-minded people, who would shut up the human race upon this globe, as within some magic circle it must never outstep, we shall one day travel to the moon, the planets, and the stars, with the same facility, rapidity, and certainty as we now make the voyage from Liverpool to New York!",Jules Verne,"Space, Day, Stars"
"I've gotten to travel all over the world and meet all kinds of people and do all kinds of great things, so it's, like, surreal. It just lets you know how time flies, especially when you're having fun. It seems like time keeps going by faster as I get older.",Mekhi Phifer,"Time, Great, Time Flies"
"You and I come by road or rail, but economists travel on infrastructure.",Margaret Thatcher,"Finance, Road, Infrastructure"
"I have no problem with the adventure travel movement. It makes better, more sensitive people. If you get people diving on a coral reef, they're going to become more respectful of the outdoors and more concerned with the threats that places like that face and they're going to care more about protecting them than they would have before.",Tim Cahill,"Face, Better, Care"
"Your lost friends are not dead, but gone before, advanced a stage or two upon that road which you must travel in the steps they trod.",Aristophanes,"Your, Road, Lost"
I always want to give my best and do the best I can. I know when I have sung my best and when I haven't. There can be stresses and hassles with time travel and press attention. I just have to adapt and find a way of dealing with it.,Katherine Jenkins,"Best, Time, Always"
"Our memory is and always will be as good as time travel gets, and in the meantime time will do the travelling for us.",Maria Konnikova,"Good, Time, Always"
"I love to travel with my own hot sauce, and I have it in packets so I no longer have to be disturbed by TSA.",Wendy Williams,"Love, Hot, Own"
"Let me be a free man - free to travel, free to stop, free to work.",Chief Joseph,"Work, Man, Me"
"My family went to Toronto to visit relatives when I was 13 or 14. It was the first time we had ever been abroad. This was the early Eighties, and I remember the impossible glamour of air travel - my mum spending days trying to decide what she was going to wear on the plane.",John Niven,"Family, Time, Impossible"
"In Einstein's equation, time is a river. It speeds up, meanders, and slows down. The new wrinkle is that it can have whirlpools and fork into two rivers. So, if the river of time can be bent into a pretzel, create whirlpools and fork into two rivers, then time travel cannot be ruled out.",Michio Kaku,"Time, River, New"
"When the history books are written in a thousand years, when space travel would have become routine, the moment that humans first left Earth will be of huge importance. Star City is a central part of this story and it deserves more recognition.",Helen Sharman,"History, Space, Moment"
"If I didn't travel so much, maybe my perfect Sunday would be skin diving on a coral reef - not scuba diving, as skin diving is more physical, and I prefer the lightness of it. Skin diving means wearing just goggles. Oh, I could wear some trunks, maybe.",Morten Harket,"Skin, Perfect, Coral"
"I'm vegan on home base, but when I travel to other countries, I throw it all into the garbage.",Lake Bell,"Home, Garbage, Throw"
You cannot travel within and stand still without.,James Lane Allen,"Stand, Cannot, Without"
People will travel anywhere for good food - it's crazy.,Rene Redzepi,"Good, Food, Crazy"
"Travel early and travel often. Live abroad, if you can. Understand cultures other than your own. As your understanding of other cultures increases, your understanding of yourself and your own culture will increase exponentially.",Tom Freston,"Culture, Your, Yourself"
"As a gay man, there are certain places that I avoid. When I go to China, I lie and pretend I'm not married, which is really sad - I leave my ring at home. But I'm not willing to risk my safety in a country that could cause me no end of problems or where it's illegal to be gay. I'm very aware of the places I can travel to safely and where I cannot.",Tan France,"Sad, Home, Man"
"Life is an unfoldment, and the further we travel the more truth we can comprehend. To understand the things that are at our door is the best preparation for understanding those that lie beyond.",Hypatia,"Life, Best, Truth"
"Pageants were an amazing platform that gave a little girl like me from the mountains of my beautiful Puerto Rico a chance to travel, explore the world, meet amazing people, work for great charities and be a voice to empower women wherever I went. For all those things, I am grateful.",Joyce Giraud,"Work, Women, Great"
"My public image is so low-key, but I get to travel the world and still have an audience and it's really amazing. I don't take that for granted.",K. D. Lang,"Amazing, World, Low-Key"
"I like science fiction, I like fantasy, I like time travel, so I had this idea: What if you had a phone that could call into the past?",Rainbow Rowell,"Science, Time, Past"
"We travel together, passengers on a little spaceship, dependent on its vulnerable reserves of air and soil, all committed, for our safety, to its security and peace. Preserved from annihilation only by the care, the work and the love we give our fragile craft.",Adlai Stevenson I,"Love, Work, Space"
"I never saw a discontented tree. They grip the ground as though they liked it, and though fast rooted they travel about as far as we do.",John Muir,"Nature, Tree, Fast"
"You can learn from everyone, the president or the cleaner. You need teachers in life, but they're not always school teachers or professors. You learn from ordinary people. You learn from travel, from just walking down the street.",Lapo Elkann,"Life, Always, Street"
"We must go beyond textbooks, go out into the bypaths and untrodden depths of the wilderness and travel and explore and tell the world the glories of our journey.",John Hope Franklin,"Journey, World, Go"
"The only thing to be said for air travel is speed. It makes possible travel on a scale unimaginable before our present age. Between the ages of 20 and four-score I visited every country in Europe, all save two in Latin America, ditto in Africa, and most of Asia, not counting eight trips to Australia and 60 to the United States - all by air.",Paul Johnson,"Age, Country, America"
"I'm happy that the sacrificing, the hard training, the travel, the time being away from the family, is going to stop. So I'm happy; I'm glad about that. But I'm also terrified. Frightened. Because, I mean, in my whole adult life, cycling was the most consistent thing I ever did.",Jens Voigt,"Life, Family, Time"
"I took a gap year myself after high school and worked on a farm near Lyon, France. I stayed with the Vallet family, picked and packed fruit, and discovered that red wine can be a breakfast drink. That led to further travel as a university student.",Nicholas Kristof,"Family, Myself, Fruit"
"Without much money, I traveled to Argentina to see the meat industry, and after that, I wanted to travel to the United States, but I was refused a visa 5 or 6 times, but I never gave up.",Salt Bae,"Money, Never, See"
No one cares about race or religion or nationality in space travel. We're all just part of Team Human.,Anne McClain,"Space, Religion, Race"
"When I travel around the country, I see great companies with new ideas and a can-do attitude. But too often they are in hand-to-hand and pen-to-paper combat with officialdom.",Liz Truss,"Attitude, Great, Country"
"Travel is one of the best anti-war weapons that there are. I've been to Iran, and if you're there you see little kids, cops, old people, cemeteries. Once you see that, you can't say, 'Oh, Iran, let's bomb them.'",Viggo Mortensen,"Best, People, See"
Travel by car or by bike! It helps to avoid walking too much and hurting your feet.,Jeanne Damas,"Car, Your, Feet"
"Travel stories teach geography; insect stories lead the child into natural science; and so on. The teacher, in short, can use reading to introduce her pupils to the most varied subjects; and the moment they have been thus started, they can go on to any limit guided by the single passion for reading.",Maria Montessori,"Science, Teacher, Moment"
