title,author,tags
Marriage - a book of which the first chapter is written in poetry and the remaining chapters in prose.,Beverley Nichols,"Marriage, First, Book"
Poetry comes from the highest happiness or the deepest sorrow.,A. P. J. Abdul Kalam,"Happiness, Sorrow, Deepest"
Some say they see poetry in my paintings; I see only science.,Georges Seurat,"Science, See, Only"
"In a war situation or where violence and injustice are prevalent, poetry is called upon to be something more than a thing of beauty.",Seamus Heaney,"Beauty, War, Injustice"
"In the total darkness, poetry is still there, and it is there for you.",Abbas Kiarostami,"Darkness, Still, Total"
"I was trying to pay the bills with poems, and it was easy to memorize my poems, because I'd be riding my bike in California trying to memorize them before going on stage at a poetry lounge.",Omari Hardwick,"Bike, Easy, Stage"
Poetry is a way of taking life by the throat.,Robert Frost,"Life, Way, Throat"
"Science fiction, outside of poetry, is the only literary field which has no limits, no parameters whatsoever.",Theodore Sturgeon,"Science, Limits, Science Fiction"
Poetry; a criticism of life under the conditions fixed for such a criticism by the laws of poetic truth and poetic beauty.,Matthew Arnold,"Life, Beauty, Truth"
"It is time to get drunk! So as not to be the martyred slaves of Time, get drunk; get drunk without stopping! On wine, on poetry, or on virtue, as you wish.",Charles Baudelaire,"Time, Drunk, Wish"
"There's a reason poets often say, 'Poetry saved my life,' for often the blank page is the only one listening to the soul's suffering, the only one registering the story completely, the only one receiving all softly and without condemnation.",Clarissa Pinkola Estes,"Life, Soul, Suffering"
"Poetry lifts the veil from the hidden beauty of the world, and makes familiar objects be as if they were not familiar.",Percy Bysshe Shelley,"Beauty, World, Hidden"
"What other people may find in poetry or art museums, I find in the flight of a good drive.",Arnold Palmer,"Good, Art, Sports"
It's bad poetry executed by people that can't sing. That's my definition of Rap.,Peter Steele,"Bad, People, Definition"
"Clarity, clarity, surely clarity is the most beautiful thing in the world, A limited, limiting clarity I have not and never did have any motive of poetry But to achieve clarity.",George Oppen,"Beautiful, World, Most Beautiful"
A grain of poetry suffices to season a century.,Jose Marti,"Grain, Century, Season"
Poetry and beauty are always making peace. When you read something beautiful you find coexistence; it breaks walls down.,Mahmoud Darwish,"Beauty, Peace, Beautiful"
"America's liberal arts universities have long been safe zones for leftist thinking, protected ivory towers for the pseudo-elite who earn their livings writing papers nobody reads about gender roles in the poetry of Maya Angelou.",Ben Shapiro,"Long, Thinking, Gender"
One difference between poetry and lyrics is that lyrics sort of fade into the background. They fade on the page and live on the stage when set to music.,Stephen Sondheim,"Music, Stage, Live"
"Cotton was a force of nature. There's a poetry to it, hoeing and growing cotton.",B. B. King,"Nature, Cotton, Force"
"I go to the gym, do some martial arts, and I love poetry. I have a tattoo of my family crest, and another on my back that says 'The Road Not Taken,' which is a poem by Robert Frost.",Steven R. McQueen,"Love, Family, Road"
Poetry must be made by all and not by one.,Comte de Lautreamont,"Must, Made"
"I went to what can only be described as a slum school in Salford - rough and full of trainee punks - but I was very lucky in that I had one inspiring teacher, John Malone, who gave the whole class an interest in romantic poetry.",John Cooper Clarke,"Teacher, Romantic, School"
"One of the disadvantages of poetry over popular music is that if you write a pop song, it naturally gets into people's heads as they listen in the car. You don't have to memorize a Paul Simon song; it's just in your head, and you can sing along. With a poem, you have to will yourself to memorize it.",Billy Collins,"Music, Car, Your"
"To design is much more than simply to assemble, to order, or even to edit: it is to add value and meaning, to illuminate, to simplify, to clarify, to modify, to dignify, to dramatize, to persuade, and perhaps even to amuse. To design is to transform prose into poetry.",Paul Rand,"Design, Value, Meaning"
Poetry is what we do to break bread with the dead.,Seamus Heaney,"Dead, Bread, Break"
The only thing that can save the world is the reclaiming of the awareness of the world. That's what poetry does.,Allen Ginsberg,"World, Awareness, Only"
"When you realize my best selling books are 'Owl Moon,' the 'How Do Dinosaur' books, and 'Devil's Arithmetic,' how can the public make sense of that! I have fans who think I only write picture books or only write SF and fantasy. I have fanatics of my poetry and are stunned to find out I write prose, too!",Jane Yolen,"Best, Moon, Devil"
"Well, I like to write poetry. I'm a published poet.",Misha Collins,"Well, Like, Poet"
Poetry is man's rebellion against being what he is.,James Branch Cabell,"Man, Rebellion, Being"
"Poetry is always slightly mysterious, and you wonder what is your relationship to it.",Seamus Heaney,"Relationship, Always, Your"
"Poetry itself is music. I'm just lucky that I can convert it into music. William Blake is my favorite poet of all time, and he said that he wasn't quite familiar with the sounds of music. If so, he would have been a musician. All of his poems are all like songs, and that's how I always try to start my thoughts.",Benjamin Clementine,"Time, Music, Always"
"Ever since I was a kid, I've always been interested in the poetry of melancholy, if you like.",Steven Wilson,"Always, Melancholy, Interested"
"With Shakespeare and poetry, a new world was born. New dreams, new desires, a self consciousness was born. I desired to know to know myself in terms of the new standards set by these books.",Peter Abrahams,"Dreams, Myself, World"
"Istanbul is inspiring because it has its own code of architecture, literature, poetry, music.",Christian Louboutin,"Music, Architecture, Own"
"Poetry isn't a profession, it's a way of life. It's an empty basket; you put your life into it and make something out of that.",Mary Oliver,"Life, Your, Way"
"Research such as ours is driven by the human imperative to understand where we are. It motivates the study of our positions in family, or in society, or on earth. The results may be termed geology, or sociology, or poetry.",Jim Peebles,"Family, Society, Research"
"Oratory is the masterful art. Poetry, painting, music, sculpture, architecture please, thrill, inspire - but oratory rules. The orator dominates those who hear him, convinces their reason, controls their judgment, compels their action. For the time being, he is master.",David Josiah Brewer,"Time, Art, Music"
"Deals are my art form. Other people paint beautifully on canvas or write wonderful poetry. I like making deals, preferably big deals. That's how I get my kicks.",Ed Koch,"Art, People, Canvas"
"Poetry. I read Walt Whitman, Emily Dickinson, and Jane Hirschfield. I like to read Billy Collins out loud.",Amy Tan,"Like, Loud, Out"
"If poetry and the arts do anything, they can fortify your inner life, your inwardness.",Seamus Heaney,"Life, Your, Anything"
"Poetry is my cheap means of transportation. By the end of the poem the reader should be in a different place from where he started. I would like him to be slightly disoriented at the end, like I drove him outside of town at night and dropped him off in a cornfield.",Billy Collins,"Night, End, Place"
